"","chain_number","subj_id","participant_number","mwj","conscPos","conscNeg","dimension","numNeg","description","consc_diff"
"1875",2,"6003444a0c3cd706b081fc23",26,"neg",100,100,"mirror",15,"leems ignore",0
"1876",2,"6003444a0c3cd706b081fc23",26,"neg",100,100,"blood",11,"zag blood yellow",0
"1877",2,"6003444a0c3cd706b081fc23",26,"neg",100,100,"DNA",11,"geks human dna",0
"1878",2,"6003444a0c3cd706b081fc23",26,"neg",100,100,"discrimination",13,"pods smarter",0
"1879",2,"6003444a0c3cd706b081fc23",26,"pos",100,100,"trace",15,"norps smarter",0
"1880",2,"6003444a0c3cd706b081fc23",26,"pos",100,97,"limbs",9,"yubs five arms",3
"1881",2,"5b8da69371a43f000184a352",25,"neg",100,100,"limbs",10,"Number of arm-like limb",0
"1882",2,"5b8da69371a43f000184a352",25,"neg",100,100,"deception",11,"hiding when stealing food",0
"1883",2,"5b8da69371a43f000184a352",25,"neg",100,100,"discrimination",14,"telling the difference between similar objects",0
"1884",2,"5b8da69371a43f000184a352",25,"pos",100,100,"blood",10,"blood color",0
"1885",2,"5b8da69371a43f000184a352",25,"neg",100,100,"trace",16,"duration of light",0
"1886",2,"5b8da69371a43f000184a352",25,"neg",100,100,"mirror",16,"cleaning of forehead",0
"1887",2,"5b8da69371a43f000184a352",25,"neg",100,100,"DNA",12,"resembland to human DNA",0
"1888",2,"5b8da69371a43f000184a352",25,"pos",100,100,"eyes",8,"how eyes situated",0
"1889",2,"60a00380a43a4ac3e0a1c66a",24,"pos",74,76,"trace",15,"recognition of reward",-2
"1890",2,"60a00380a43a4ac3e0a1c66a",24,"pos",68,68,"discrimination",13,"ability to differentiate",0
"1891",2,"60a00380a43a4ac3e0a1c66a",24,"pos",47,47,"blood",9,"colour of blood",0
"1892",2,"60a00380a43a4ac3e0a1c66a",24,"neg",51,51,"limbs",11,"number of limbs",0
"1893",2,"60a00380a43a4ac3e0a1c66a",24,"pos",69,69,"deception",10,"ability to hide",0
"1894",2,"60a00380a43a4ac3e0a1c66a",24,"pos",50,50,"DNA",11,"likeness to humans",0
"1895",2,"60a00380a43a4ac3e0a1c66a",24,"neg",50,49,"eyes",9,"positioning of eyes",1
"1896",2,"60a00380a43a4ac3e0a1c66a",24,"pos",51,52,"mirror",15,"perception of dirty",-1
"1897",2,"5e9027110aacc7320bd9a84b",23,"neg",81,74,"mirror",16,"Elms cannot understand the concept of a reflection in a mirror",7
"1898",2,"5e9027110aacc7320bd9a84b",23,"neg",48,50,"blood",10,"Blood colour",-2
"1899",2,"5e9027110aacc7320bd9a84b",23,"pos",50,53,"limbs",10,"No of limbs",-3
"1900",2,"5e9027110aacc7320bd9a84b",23,"neg",61,50,"trace",16,"Ability to associate reward with action for shorter or longer time",11
"1901",2,"5e9027110aacc7320bd9a84b",23,"neg",50,51,"DNA",12,"Similarity of chemical make-up of DNA to humans",-1
"1902",2,"5e9027110aacc7320bd9a84b",23,"neg",66,58,"discrimination",14,"Fine distinctions - especially of colour",8
"1903",2,"5e9027110aacc7320bd9a84b",23,"neg",65,66,"deception",11,"Desire to hide when caught stealing",-1
"1904",2,"5e9027110aacc7320bd9a84b",23,"neg",52,48,"eyes",10,"Eye positioning",4
"1905",2,"59ff81fd5d06850001afeeab",22,"pos",81,34,"trace",15,"No pattern recognition",47
"1906",2,"59ff81fd5d06850001afeeab",22,"pos",93,75,"discrimination",13,"Norps are smarter",18
"1907",2,"59ff81fd5d06850001afeeab",22,"pos",53,55,"limbs",9,"Arm count",-2
"1908",2,"59ff81fd5d06850001afeeab",22,"pos",52,52,"eyes",9,"Eye orientation",0
"1909",2,"59ff81fd5d06850001afeeab",22,"pos",52,52,"blood",9,"Blood color",0
"1910",2,"59ff81fd5d06850001afeeab",22,"pos",68,50,"DNA",11,"Human-like similarity",18
"1911",2,"59ff81fd5d06850001afeeab",22,"pos",75,29,"deception",10,"Survival instinct",46
"1912",2,"59ff81fd5d06850001afeeab",22,"pos",69,55,"mirror",15,"Cleanliness",14
"1913",2,"5df81cd72713055bdf02efd8",21,"neg",92,93,"limbs",10,"number of limbs",-1
"1914",2,"5df81cd72713055bdf02efd8",21,"neg",93,94,"mirror",16,"cleanliness regarding dirt",-1
"1915",2,"5df81cd72713055bdf02efd8",21,"neg",94,92,"DNA",12,"level of DNA resemblance",2
"1916",2,"5df81cd72713055bdf02efd8",21,"neg",92,92,"trace",16,"level of association",0
"1917",2,"5df81cd72713055bdf02efd8",21,"neg",90,91,"eyes",10,"eye placement",-1
"1918",2,"5df81cd72713055bdf02efd8",21,"neg",88,73,"discrimination",14,"differentiating similar objects",15
"1919",2,"5df81cd72713055bdf02efd8",21,"neg",90,90,"deception",11,"level of accountability",0
"1920",2,"5df81cd72713055bdf02efd8",21,"neg",90,87,"blood",10,"blood color",3
"1921",2,"5d730a3cf37bfe0001ff031a",20,"pos",100,100,"eyes",9,"The Shuks' two eyes are arranged vertically, the Fiks' two eyes are arranged horizontally.",0
"1922",2,"5d730a3cf37bfe0001ff031a",20,"pos",100,100,"limbs",9,"Dobs have five arms and Zags have two.",0
"1923",2,"5d730a3cf37bfe0001ff031a",20,"neg",100,100,"DNA",13,"Chup genes are made of the same building blocks that human DNA is made from, Toffs genes are made up of building blocks that are completely different from human DNA.",0
"1924",2,"5d730a3cf37bfe0001ff031a",20,"neg",100,100,"discrimination",15,"Elms can tell the difference between similar objects, Leems can't.",0
"1925",2,"5d730a3cf37bfe0001ff031a",20,"pos",72,34,"trace",15,"Geks can associate different things for a longer period of time than Vems.",38
"1926",2,"5d730a3cf37bfe0001ff031a",20,"neg",100,100,"deception",12,"Rubs don't try to hide when caught stealing, Pods do.",0
"1927",2,"5d730a3cf37bfe0001ff031a",20,"neg",49,50,"blood",11,"They have different color blood.",-1
"1928",2,"5d730a3cf37bfe0001ff031a",20,"pos",100,65,"mirror",15,"Yubs don't recognize themselves in a mirror, Xons do.",35
"1929",2,"605c64d0c852ce98cd13c57c",19,"neg",51,51,"limbs",10,"number of arms",0
"1930",2,"605c64d0c852ce98cd13c57c",19,"pos",52,51,"trace",14,"memory association inteligence",1
"1931",2,"605c64d0c852ce98cd13c57c",19,"neg",50,50,"DNA",14,"genetic basis",0
"1932",2,"605c64d0c852ce98cd13c57c",19,"neg",50,51,"eyes",10,"position of eyes",-1
"1933",2,"605c64d0c852ce98cd13c57c",19,"pos",53,50,"deception",11,"moralistic behavioiur",3
"1934",2,"605c64d0c852ce98cd13c57c",19,"pos",61,51,"mirror",14,"self awareness",10
"1935",2,"605c64d0c852ce98cd13c57c",19,"pos",50,50,"blood",10,"function of blood",0
"1936",2,"605c64d0c852ce98cd13c57c",19,"neg",50,51,"discrimination",16,"Differentiating objects",-1
"1937",2,"5fa941f4897b8d0670476392",18,"neg",42,62,"eyes",11,"the eyes are different",-20
"1938",2,"5fa941f4897b8d0670476392",18,"neg",43,68,"limbs",11,"the number of arms",-25
"1939",2,"5fa941f4897b8d0670476392",18,"neg",21,50,"mirror",15,"Xons ignore mirrors",-29
"1940",2,"5fa941f4897b8d0670476392",18,"pos",73,26,"trace",13,"yubs have no patients",47
"1941",2,"5fa941f4897b8d0670476392",18,"pos",92,3,"deception",10,"chups have no concious",89
"1942",2,"5fa941f4897b8d0670476392",18,"pos",65,36,"discrimination",15,"Fiks are colored blind",29
"1943",2,"5fa941f4897b8d0670476392",18,"pos",84,39,"DNA",13,"Norps have chemicals that are like human dna",45
"1944",2,"5fa941f4897b8d0670476392",18,"pos",60,39,"blood",9,"the color of blood",21
"1945",2,"609baca70f17fa73d1eec798",17,"pos",71,83,"limbs",10,"Norps have two arm like limbs while Huls have 5",-12
"1946",2,"609baca70f17fa73d1eec798",17,"neg",65,22,"blood",10,"Shuk blood is red while Leem blood are yellow",43
"1947",2,"609baca70f17fa73d1eec798",17,"pos",75,39,"trace",12,"Yubs can make association between light and after some seconds, but yubs cant",36
"1948",2,"609baca70f17fa73d1eec798",17,"",26,65,"deception",10,"Fiks hide themselves after stealing food while Rubs dont",-39
"1949",2,"609baca70f17fa73d1eec798",17,"pos",88,24,"eyes",10,"Chups have right and left eyes while Toffs have them above each other",64
"1950",2,"609baca70f17fa73d1eec798",17,"pos",92,4,"DNA",12,"Vems have a chemical building blocks that make up human DNA while Zags dont have",88
"1951",2,"609baca70f17fa73d1eec798",17,"pos",99,16,"mirror",14,"Xons remove dirts on their forehead when viewed in a mirror, Dobs ignore it",83
"1952",2,"609baca70f17fa73d1eec798",17,"pos",88,23,"discrimination",14,"Geks Can differentiate between similar objects, while Pods cant",65
"1953",2,"6099129b1b1b686be5f25ef9",16,"pos",0,0,"limbs",9,"the number of arm like limbs",0
"1954",2,"6099129b1b1b686be5f25ef9",16,"neg",0,0,"eyes",11,"the position of their eyes",0
"1955",2,"6099129b1b1b686be5f25ef9",16,"neg",0,0,"trace",13,"association with reward based on time after action",0
"1956",2,"6099129b1b1b686be5f25ef9",16,"neg",0,0,"deception",11,"attempt to hide when caught stealing food",0
"1957",2,"6099129b1b1b686be5f25ef9",16,"pos",78,0,"mirror",13,"being able to understand themselves in a mirror",78
"1958",2,"6099129b1b1b686be5f25ef9",16,"neg",0,0,"discrimination",15,"leems cannot tell the difference between similar objects",0
"1959",2,"6099129b1b1b686be5f25ef9",16,"neg",0,0,"blood",11,"color of blood",0
"1960",2,"6099129b1b1b686be5f25ef9",16,"neg",0,0,"DNA",13,"chemical makeup for dna",0
"1961",2,"60957475f7b6d2a2ec5c60a3",15,"neg",78,78,"discrimination",16,"unable to differentiate between similar objects",0
"1962",2,"60957475f7b6d2a2ec5c60a3",15,"pos",0,0,"blood",10,"different blood colors",0
"1963",2,"60957475f7b6d2a2ec5c60a3",15,"pos",0,0,"limbs",8,"differing amount of limbs",0
"1964",2,"60957475f7b6d2a2ec5c60a3",15,"neg",93,77,"mirror",14,"understanding that a reflection is themselves",16
"1965",2,"60957475f7b6d2a2ec5c60a3",15,"pos",0,0,"eyes",10,"different eye locations",0
"1966",2,"60957475f7b6d2a2ec5c60a3",15,"neg",89,76,"trace",14,"ability to correlate something happening only immediately after or over time",13
"1967",2,"60957475f7b6d2a2ec5c60a3",15,"neg",0,0,"DNA",14,"chemical resemblance to human DNA",0
"1968",2,"60957475f7b6d2a2ec5c60a3",15,"neg",83,48,"deception",12,"hide themselves when caught stealing",35
"1969",2,"5f810b88592c911b7d9accef",14,"neg",63,64,"trace",15,"Vems associate light with a treat even if its delayed",-1
"1970",2,"5f810b88592c911b7d9accef",14,"pos",65,65,"eyes",9,"Norps have left and right eyes",0
"1971",2,"5f810b88592c911b7d9accef",14,"pos",69,69,"discrimination",15,"Chups can notice the nuances in similar objects",0
"1972",2,"5f810b88592c911b7d9accef",14,"pos",70,67,"mirror",13,"Dobs understand how mirrors work",3
"1973",2,"5f810b88592c911b7d9accef",14,"pos",75,68,"deception",11,"Pods try to hide when they get caught stealing",7
"1974",2,"5f810b88592c911b7d9accef",14,"neg",70,71,"blood",11,"Toffs have a different blood color",-1
"1975",2,"5f810b88592c911b7d9accef",14,"neg",60,61,"limbs",9,"Leems only have two arm-like limbs",-1
"1976",2,"5f810b88592c911b7d9accef",14,"neg",64,65,"DNA",15,"Yubs have genes that have a connection with human DNA",-1
"1977",2,"609fe1299099a3d26ab244ed",13,"neg",100,100,"eyes",10,"Eye position",0
"1978",2,"609fe1299099a3d26ab244ed",13,"pos",100,35,"mirror",12,"Cleaning habits",65
"1979",2,"609fe1299099a3d26ab244ed",13,"pos",72,50,"DNA",14,"Chemical makeup",22
"1980",2,"609fe1299099a3d26ab244ed",13,"pos",93,41,"deception",10,"Hiding after stealing",52
"1981",2,"609fe1299099a3d26ab244ed",13,"pos",94,60,"discrimination",14,"Recognising differences",34
"1982",2,"609fe1299099a3d26ab244ed",13,"neg",71,90,"limbs",10,"Number of arm-like Number of arms",-19
"1983",2,"609fe1299099a3d26ab244ed",13,"pos",69,33,"trace",14,"Association light/treat",36
"1984",2,"609fe1299099a3d26ab244ed",13,"pos",81,50,"blood",10,"Blood colour",31
"1985",2,"5dfa87ae0562057caa68989c",12,"neg",45,50,"blood",11,"The difference bewteen Dobs and Toffs is that they have different blood colour. Dob's blood is red, Toff's blood is yellow.",-5
"1986",2,"5dfa87ae0562057caa68989c",12,"neg",54,54,"trace",15,"The only difference is when the scientists experimented with a flash of light on both species. Pods associated the flash of the light. However The Fiks also associated the light with atreat but only when the treat was given straightaway.",0
"1987",2,"5dfa87ae0562057caa68989c",12,"neg",54,56,"limbs",11,"The difference between the two is that Elms have two arm like limbs but Zags have five.",-2
"1988",2,"5dfa87ae0562057caa68989c",12,"neg",55,55,"discrimination",15,"The ability to tell the difference between similar objects.",0
"1989",2,"5dfa87ae0562057caa68989c",12,"neg",54,54,"eyes",11,"Xons have two eyes, one right and one left. Geks have two eyes situated one above the other.",0
"1990",2,"5dfa87ae0562057caa68989c",12,"neg",55,56,"mirror",13,"Vems will remove dirt on their forehead but Leems ignore it.",-1
"1991",2,"5dfa87ae0562057caa68989c",12,"pos",53,56,"deception",9,"If caught stealing food, Chups will hide but Norps don't.",-3
"1992",2,"5dfa87ae0562057caa68989c",12,"neg",52,54,"DNA",15,"Yubs are made up of same chemical blocks as human DNA, Rubs bears no resemblane to humans DNA.",-2
"1993",2,"5e921c1b451807056a5e85bb",11,"pos",100,100,"DNA",14,"The yubs have the same chemical building blocks that make up human dns and vems dont.",0
"1994",2,"5e921c1b451807056a5e85bb",11,"pos",100,100,"eyes",10,"Geks have two eyes on above the other instead like the norps side by side.",0
"1995",2,"5e921c1b451807056a5e85bb",11,"pos",100,100,"discrimination",14,"Fiks are smarter and can see the difference between similar objects.",0
"1996",2,"5e921c1b451807056a5e85bb",11,"pos",100,100,"trace",14,"Toffs made the association between the light and the treat even after the treat was given one second after the light and pods werent able to do the same.",0
"1997",2,"5e921c1b451807056a5e85bb",11,"pos",100,100,"blood",10,"Blood is difference color",0
"1998",2,"5e921c1b451807056a5e85bb",11,"neg",100,75,"deception",10,"Huls steal and try to get away with it.",25
"1999",2,"5e921c1b451807056a5e85bb",11,"pos",100,100,"limbs",10,"Leems have five arms and xons dont.",0
"2000",2,"5e921c1b451807056a5e85bb",11,"neg",100,100,"mirror",14,"Zags are obsessed to keep themselves clean .",0
"2001",2,"609be9d9edff3c33f1269f5b",10,"pos",100,100,"limbs",9,"More limbs",0
"2002",2,"609be9d9edff3c33f1269f5b",10,"pos",79,77,"blood",9,"Different blood colour",2
"2003",2,"609be9d9edff3c33f1269f5b",10,"pos",98,88,"discrimination",13,"Seeing small differences",10
"2004",2,"609be9d9edff3c33f1269f5b",10,"neg",97,88,"mirror",15,"Self recognisation",9
"2005",2,"609be9d9edff3c33f1269f5b",10,"neg",86,90,"trace",15,"Patience",-4
"2006",2,"609be9d9edff3c33f1269f5b",10,"neg",83,85,"eyes",11,"Facial design",-2
"2007",2,"609be9d9edff3c33f1269f5b",10,"pos",100,100,"deception",9,"Admission of guilt",0
"2008",2,"609be9d9edff3c33f1269f5b",10,"pos",100,100,"DNA",13,"Different genetic patterns",0
"2009",2,"5dc6b8f11173bb4bf0b831c6",9,"neg",80,80,"discrimination",14,"Ability to distinguish similar objects",0
"2010",2,"5dc6b8f11173bb4bf0b831c6",9,"neg",58,58,"blood",10,"Blood colour",0
"2011",2,"5dc6b8f11173bb4bf0b831c6",9,"neg",61,61,"DNA",14,"Similarity to human DNA",0
"2012",2,"5dc6b8f11173bb4bf0b831c6",9,"pos",72,64,"mirror",14,"Ability to recognise reflections",8
"2013",2,"5dc6b8f11173bb4bf0b831c6",9,"neg",75,72,"trace",16,"Perception/knowledge of time",3
"2014",2,"5dc6b8f11173bb4bf0b831c6",9,"pos",73,68,"deception",8,"Association of actions and consequence",5
"2015",2,"5dc6b8f11173bb4bf0b831c6",9,"neg",73,73,"eyes",12,"Eye position",0
"2016",2,"5dc6b8f11173bb4bf0b831c6",9,"neg",70,70,"limbs",10,"Arm quantity",0
"2017",2,"601c611eb7e30277bb2546d7",8,"neg",100,82,"deception",9,"They hide themselves when getting caught.",18
"2018",2,"601c611eb7e30277bb2546d7",8,"pos",100,100,"DNA",13,"Xons more like humans.",0
"2019",2,"601c611eb7e30277bb2546d7",8,"neg",100,100,"mirror",15,"Fiks are more hygienic",0
"2020",2,"601c611eb7e30277bb2546d7",8,"pos",100,91,"discrimination",13,"Chups are more intelligent.",9
"2021",2,"601c611eb7e30277bb2546d7",8,"pos",97,91,"trace",15,"Dobs have better reflex",6
"2022",2,"601c611eb7e30277bb2546d7",8,"pos",92,93,"blood",9,"Pods blood color.",-1
"2023",2,"601c611eb7e30277bb2546d7",8,"neg",51,51,"limbs",11,"Number of arms.",0
"2024",2,"601c611eb7e30277bb2546d7",8,"neg",96,84,"eyes",13,"Position of eyes.",12
"2025",2,"5fe8f45ec92b3680e2a0bcef",7,"neg",100,99,"discrimination",14,"their ability to tell the difference between similar objects",1
"2026",2,"5fe8f45ec92b3680e2a0bcef",7,"neg",53,53,"eyes",14,"the location of their eyes",0
"2027",2,"5fe8f45ec92b3680e2a0bcef",7,"pos",100,74,"mirror",14,"norps can pass 'the mirror test' showing self-consciousness",26
"2028",2,"5fe8f45ec92b3680e2a0bcef",7,"neg",68,67,"blood",10,"the colour of their blood",1
"2029",2,"5fe8f45ec92b3680e2a0bcef",7,"pos",94,84,"trace",14,"chups can understand delayed gratification",10
"2030",2,"5fe8f45ec92b3680e2a0bcef",7,"neg",82,72,"deception",10,"Leems try to hide when caught stealing food but yubs do not",10
"2031",2,"5fe8f45ec92b3680e2a0bcef",7,"pos",57,57,"DNA",12,"the chemical make up of their dna is different - that of the dobs is similar to ours but rubs' is not",0
"2032",2,"5fe8f45ec92b3680e2a0bcef",7,"neg",55,54,"limbs",12,"the number of their arm-like limbs: two vs. five",1
"2033",2,"5da984cd10839e0014aa146a",6,"neg",82,3,"blood",11,"Different colour",79
"2034",2,"5da984cd10839e0014aa146a",6,"neg",37,52,"deception",11,"They’re mall",-15
"2035",2,"5da984cd10839e0014aa146a",6,"pos",14,17,"eyes",13,"Eye position",-3
"2036",2,"5da984cd10839e0014aa146a",6,"pos",59,50,"mirror",13,"Legs",9
"2037",2,"5da984cd10839e0014aa146a",6,"pos",56,15,"discrimination",13,"Learn things",41
"2038",2,"5da984cd10839e0014aa146a",6,"pos",23,69,"DNA",11,"DNA maych",-46
"2039",2,"5da984cd10839e0014aa146a",6,"pos",66,83,"trace",13,"Reaction to light",-17
"2040",2,"5da984cd10839e0014aa146a",6,"neg",61,50,"limbs",13,"Less limbs",11
"2041",2,"5e8c9ac0d541a403f8e68e45",5,"pos",100,33,"mirror",12,"Dobs do not acknowledge dirt on their faces",67
"2042",2,"5e8c9ac0d541a403f8e68e45",5,"pos",44,44,"limbs",12,"Number of limbs",0
"2043",2,"5e8c9ac0d541a403f8e68e45",5,"neg",88,65,"discrimination",14,"More intelligent",23
"2044",2,"5e8c9ac0d541a403f8e68e45",5,"pos",49,50,"eyes",12,"Eye position",-1
"2045",2,"5e8c9ac0d541a403f8e68e45",5,"neg",67,67,"trace",14,"Better memory",0
"2046",2,"5e8c9ac0d541a403f8e68e45",5,"pos",49,0,"deception",10,"Better conscience",49
"2047",2,"5e8c9ac0d541a403f8e68e45",5,"neg",66,50,"DNA",12,"Human DNA",16
"2048",2,"5e8c9ac0d541a403f8e68e45",5,"neg",67,50,"blood",12,"Red blood",17
"2049",2,"607eaf87ac02229ef4fa8f4a",4,"neg",100,100,"eyes",13,"Zags have right and left eyes, whilst Toffs posses one eye above the other",0
"2050",2,"607eaf87ac02229ef4fa8f4a",4,"pos",100,100,"trace",13,"Geks could identify a treat straight after the light whilst Chups could not Identify the treat when it was given late after the light",0
"2051",2,"607eaf87ac02229ef4fa8f4a",4,"pos",100,100,"DNA",11,"Xons have a similar chemical building block like that of human DNA whilst Yubs do not have that at all",0
"2052",2,"607eaf87ac02229ef4fa8f4a",4,"pos",100,100,"mirror",11,"Dobs rub dirt from their face when they see it in the mirror whilst Leems just ignore the mirror which is showing them the dirt that is on their foreheards",0
"2053",2,"607eaf87ac02229ef4fa8f4a",4,"pos",100,100,"discrimination",13,"Elms are able to differentiate similar objects whilst Huls cannot do so",0
"2054",2,"607eaf87ac02229ef4fa8f4a",4,"neg",100,100,"deception",11,"Shuks attempt to hide when they are caught stealing, Vems do not bother to hide",0
"2055",2,"607eaf87ac02229ef4fa8f4a",4,"pos",100,100,"limbs",11,"Norps posses two arm like limbs whislt Norps posses 5",0
"2056",2,"607eaf87ac02229ef4fa8f4a",4,"pos",100,100,"blood",11,"Pods have red blood and Rubs have yellow blodd",0
"2057",2,"5f133d8ba7a42b3160de08a1",3,"pos",62,46,"discrimination",12,"pods can see very similar objects",16
"2058",2,"5f133d8ba7a42b3160de08a1",3,"pos",36,38,"trace",12,"Elms need to have Treat given immediately",-2
"2059",2,"5f133d8ba7a42b3160de08a1",3,"neg",0,0,"blood",12,"Fik blood is yellow. Shuk bloods red.",0
"2060",2,"5f133d8ba7a42b3160de08a1",3,"pos",51,53,"eyes",12,"Yubs have left and right eye",-2
"2061",2,"5f133d8ba7a42b3160de08a1",3,"neg",82,57,"DNA",12,"Leems chemical building blocks is the same as human DNA",25
"2062",2,"5f133d8ba7a42b3160de08a1",3,"pos",87,35,"deception",10,"Rubs try to hide themselves when they steal food",52
"2063",2,"5f133d8ba7a42b3160de08a1",3,"pos",85,67,"mirror",10,"Cchups removes dirt on forhead. Geks does not",18
"2064",2,"5f133d8ba7a42b3160de08a1",3,"neg",13,13,"limbs",12,"Xons have 5 arm limbs. Huls has 2",0
"2065",2,"5e3aa97fe3c7642aec7df082",2,"pos",0,0,"limbs",11,"the number of arm-like limbs",0
"2066",2,"5e3aa97fe3c7642aec7df082",2,"pos",0,0,"blood",11,"Blood colour",0
"2067",2,"5e3aa97fe3c7642aec7df082",2,"pos",58,55,"trace",11,"time before treat given",3
"2068",2,"5e3aa97fe3c7642aec7df082",2,"pos",0,0,"eyes",11,"eye position",0
